t,X,Y,Z
4.157203,0.039062,-0.070312,1.007812
4.157528,0.039062,-0.070312,1.0
4.157854,0.039062,-0.023438,0.96875
4.15818,0.0,-0.0625,1.007812
4.158506,0.007812,-0.101562,0.984375
4.158832,0.0,-0.0625,1.0
4.159158,0.054688,-0.054688,1.0
4.159484,0.03125,-0.0625,1.023438
4.15981,0.039062,-0.023438,0.96875
4.160136,0.023438,-0.015625,0.960938
4.160462,0.054688,-0.0625,0.984375
4.160788,0.007812,-0.0625,1.0
4.161114,0.0625,-0.09375,0.960938
4.16144,0.0625,-0.101562,0.992188
4.161766,0.046875,-0.046875,0.96875
4.162091,0.039062,-0.0625,0.9375
4.162417,0.03125,-0.101562,1.03125
4.162743,0.03125,-0.054688,0.984375
4.163069,0.070312,-0.070312,1.023438
4.163395,0.007812,-0.070312,0.976562
4.163721,0.054688,-0.0625,0.960938
4.164047,0.03125,-0.070312,1.039062
4.164373,0.054688,-0.054688,0.960938
4.164699,0.070312,-0.078125,0.96875
4.165025,0.070312,-0.09375,0.984375
4.165351,0.015625,-0.09375,1.007812
4.165677,0.03125,-0.117188,1.039062
4.166003,0.046875,-0.078125,1.007812
4.166329,0.054688,-0.070312,0.976562
4.166654,0.054688,-0.046875,0.953125
4.16698,0.039062,-0.054688,0.929688
4.167306,0.054688,-0.070312,1.023438
4.167632,0.039062,-0.085938,0.992188
4.167958,0.03125,-0.007812,0.945312
4.168284,0.046875,-0.070312,0.992188
4.16861,0.046875,-0.117188,0.992188
4.168936,0.015625,-0.101562,0.96875
4.169262,0.023438,-0.101562,0.945312
4.169588,0.054688,-0.078125,0.976562
4.169914,0.054688,-0.0625,0.976562
4.17024,0.015625,-0.046875,0.992188
4.170566,0.03125,-0.046875,0.945312
4.170891,0.023438,-0.085938,1.046875
4.171217,0.0625,-0.117188,0.984375
4.171543,0.03125,-0.078125,0.992188
4.171869,0.054688,-0.070312,0.992188
4.172195,0.046875,-0.09375,1.007812
4.172521,0.023438,-0.125,1.0
4.172847,0.023438,-0.070312,0.976562
4.173173,0.03125,-0.023438,1.0
4.173499,0.078125,-0.09375,0.96875
4.173825,0.070312,-0.039062,0.960938
4.174151,0.039062,-0.046875,1.0
4.174477,0.023438,-0.054688,1.0
4.174803,0.046875,-0.070312,0.976562
4.175129,0.039062,-0.039062,1.023438
4.175454,0.015625,-0.070312,1.0
4.17578,0.023438,-0.101562,0.96875
4.176106,0.0,-0.054688,1.0
4.176432,0.054688,-0.101562,0.976562
4.176758,0.054688,-0.070312,0.953125
4.177084,0.039062,-0.078125,0.96875
4.17741,0.039062,-0.078125,0.953125
4.177736,0.0,-0.070312,1.015625
4.178062,0.039062,-0.0625,1.0
4.178388,0.0,-0.0625,0.992188
4.178714,0.03125,-0.046875,0.992188
4.17904,0.039062,-0.070312,0.984375
4.179366,0.054688,-0.046875,0.96875
4.179692,0.039062,-0.109375,1.0
4.180017,0.0,-0.070312,1.007812
4.180343,0.03125,-0.046875,0.992188
4.180669,0.039062,-0.0625,1.0
4.180995,0.007812,-0.101562,0.960938
4.181321,0.054688,-0.09375,0.976562
4.181647,0.03125,-0.109375,0.992188
4.181973,0.070312,-0.0625,0.992188
4.182299,0.085938,-0.078125,1.023438
4.182625,0.03125,-0.101562,0.960938
4.182951,0.03125,-0.125,1.03125
4.183277,0.015625,-0.09375,1.046875
4.183603,0.039062,-0.09375,0.976562
4.183929,0.054688,-0.085938,1.0
4.184255,0.039062,-0.023438,1.007812
4.18458,0.070312,-0.0625,1.007812
4.184906,0.0625,-0.078125,0.96875
4.185232,0.0,-0.0625,0.984375
4.185558,0.023438,-0.070312,0.960938
4.185884,0.039062,-0.054688,1.023438
4.18621,0.023438,-0.023438,0.96875
4.186536,0.015625,-0.09375,0.992188
4.186862,0.046875,-0.070312,1.007812
4.187188,0.039062,-0.109375,0.984375
4.187514,0.039062,-0.070312,0.976562
4.18784,0.039062,-0.070312,1.0
4.188166,0.070312,-0.09375,1.015625
4.188492,0.023438,-0.09375,1.023438
4.188817,0.0,-0.070312,0.960938
4.189143,0.015625,-0.046875,1.0
4.189469,0.070312,-0.078125,1.023438
4.189795,0.03125,-0.09375,0.992188
4.190121,0.0625,-0.070312,0.929688
4.190447,0.03125,-0.070312,1.0
4.190773,0.03125,-0.070312,0.960938
4.191099,0.070312,-0.101562,0.992188
4.191425,0.085938,-0.078125,0.984375
4.191751,0.039062,-0.0625,0.953125
4.192077,0.0625,-0.046875,0.992188
4.192403,0.0,-0.054688,0.960938
4.192729,0.0625,-0.054688,1.007812
4.193055,0.039062,-0.09375,0.984375
4.19338,0.0625,-0.09375,0.992188
4.193706,0.078125,-0.078125,0.960938
4.194032,0.054688,-0.039062,1.0
4.194358,0.054688,-0.085938,1.007812
4.194684,0.070312,-0.039062,0.984375
4.19501,0.03125,-0.0625,1.0
4.195336,0.070312,-0.085938,0.9375
4.195662,0.03125,-0.046875,0.960938
4.195988,0.023438,-0.078125,0.984375
4.196314,0.007812,-0.085938,0.984375
4.19664,0.023438,-0.054688,0.960938
4.196966,0.015625,-0.054688,0.992188
4.197292,0.054688,-0.0625,1.0
4.197618,0.039062,-0.054688,0.929688
4.197943,0.070312,-0.0625,1.0
4.198269,0.054688,-0.070312,0.984375
4.198595,0.023438,-0.085938,0.9375
4.198921,0.046875,-0.070312,0.992188
4.199247,0.015625,-0.109375,0.96875
4.199573,0.070312,-0.046875,0.992188
4.199899,0.03125,-0.070312,0.992188
4.200225,0.0625,-0.125,0.984375
4.200551,0.0625,-0.070312,0.960938
4.200877,0.046875,-0.0625,0.992188
4.201203,0.054688,-0.09375,0.960938
4.201529,0.054688,-0.070312,0.984375
4.201855,0.039062,-0.078125,0.945312
4.202181,0.039062,-0.070312,0.984375
4.202506,0.039062,-0.070312,0.953125
4.202832,0.054688,-0.085938,1.007812
4.203158,0.0625,-0.078125,0.992188
4.203484,0.046875,-0.078125,1.007812
4.20381,0.007812,-0.085938,1.0
4.204136,0.015625,-0.054688,0.929688
4.204462,0.054688,-0.109375,0.976562
4.204788,0.046875,-0.078125,0.992188
4.205114,0.054688,-0.070312,0.992188
4.20544,0.046875,-0.054688,0.992188
4.205766,0.054688,-0.0625,1.03125
4.206092,0.039062,-0.070312,1.023438
4.206418,0.078125,-0.046875,0.960938
4.206743,0.015625,-0.0625,1.023438
4.207069,0.039062,-0.0625,0.992188
4.207395,0.023438,-0.101562,0.976562
4.207721,0.046875,-0.101562,0.984375
4.208047,0.03125,-0.078125,1.0
4.208373,0.03125,-0.078125,0.96875
4.208699,0.03125,-0.070312,1.0
4.209025,0.054688,-0.101562,0.960938
4.209351,0.054688,-0.078125,0.9375
4.209677,0.023438,-0.085938,0.976562
4.210003,0.078125,-0.101562,0.992188
4.210329,0.046875,-0.070312,0.984375
4.210655,0.054688,-0.070312,1.0
4.210981,0.03125,-0.070312,0.96875
4.211306,0.054688,-0.046875,0.9375
4.211632,0.085938,-0.070312,0.960938
4.211958,0.046875,-0.046875,0.945312
4.212284,0.054688,-0.125,0.960938
4.21261,0.054688,-0.070312,0.96875
4.212936,0.015625,-0.070312,1.0
4.213262,0.046875,-0.09375,0.984375
4.213588,0.085938,-0.070312,0.960938
4.213914,0.007812,-0.09375,0.992188
4.21424,0.0,-0.070312,1.0
4.214566,0.046875,-0.0625,0.976562
4.214892,0.0625,-0.039062,0.953125
4.215218,0.039062,-0.0625,1.007812
4.215544,0.070312,-0.070312,0.976562
4.215869,0.039062,-0.03125,1.007812
4.216195,0.023438,-0.070312,0.960938
4.216521,0.03125,-0.046875,0.976562
4.216847,0.007812,-0.054688,0.992188
4.217173,0.054688,-0.085938,0.984375
4.217499,0.007812,-0.070312,0.976562
4.217825,0.046875,-0.101562,0.960938
4.218151,0.03125,-0.09375,1.0
4.218477,0.03125,-0.054688,1.0
4.218803,0.023438,-0.078125,0.96875
4.219129,0.054688,-0.070312,0.992188
4.219455,0.046875,-0.0625,0.984375
4.219781,0.03125,-0.03125,1.0
4.220107,0.070312,-0.070312,0.945312
4.220432,0.023438,-0.070312,0.992188
4.220758,0.054688,-0.070312,1.0
4.221084,0.054688,-0.070312,0.992188
4.22141,0.015625,-0.09375,0.992188
4.221736,0.0,-0.078125,0.992188
4.222062,0.03125,-0.054688,0.960938
4.222388,0.078125,-0.085938,1.0
4.222714,0.078125,-0.070312,0.984375
4.22304,0.0625,-0.125,0.960938
4.223366,0.054688,-0.070312,1.0
4.223692,0.054688,-0.101562,0.976562
4.224018,0.046875,-0.085938,0.953125
4.224344,0.070312,-0.0625,0.976562
4.224669,0.023438,-0.046875,0.945312
4.224995,0.015625,-0.046875,0.960938
4.225321,0.054688,-0.039062,1.0
4.225647,0.023438,-0.078125,0.984375
4.225973,0.054688,-0.101562,0.992188
4.226299,0.046875,-0.054688,0.960938
4.226625,0.054688,-0.03125,0.945312
4.226951,0.046875,-0.046875,0.992188
4.227277,0.0,-0.039062,1.023438
4.227603,0.101562,-0.070312,0.976562
4.227929,0.0625,-0.046875,0.976562
4.228255,0.03125,-0.0625,0.960938
4.228581,0.039062,-0.101562,0.960938
4.228907,0.054688,-0.0625,0.96875
4.229232,0.03125,-0.039062,1.023438
4.229558,0.03125,-0.085938,1.0
4.229884,0.054688,-0.046875,0.953125
4.23021,0.046875,-0.085938,0.976562
4.230536,0.03125,-0.085938,0.96875
4.230862,0.039062,-0.109375,1.0
4.231188,0.03125,-0.09375,1.023438
4.231514,0.054688,-0.054688,0.976562
4.23184,0.054688,-0.085938,0.96875
4.232166,0.0625,-0.09375,0.960938
4.232492,0.054688,-0.039062,1.023438
4.232818,0.085938,-0.101562,1.015625
4.233144,0.078125,-0.054688,0.976562
4.23347,0.054688,-0.039062,0.984375
4.233795,0.046875,-0.03125,1.015625
4.234121,0.015625,-0.023438,0.945312
4.234447,0.0625,-0.070312,0.984375
4.234773,0.070312,-0.039062,0.992188
4.235099,0.054688,-0.085938,0.984375
4.235425,0.0625,-0.070312,1.0
4.235751,0.039062,-0.078125,0.992188
4.236077,0.054688,-0.085938,0.992188
4.236403,0.039062,-0.09375,0.921875
4.236729,0.0,-0.109375,0.96875
4.237055,0.015625,-0.078125,0.992188
4.237381,0.007812,-0.085938,0.984375
4.237707,0.015625,-0.085938,0.945312
4.238033,0.03125,-0.070312,1.0
4.238358,0.03125,-0.078125,1.007812
4.238684,0.039062,-0.09375,0.953125
4.23901,0.015625,-0.039062,0.992188
4.239336,0.015625,-0.085938,0.96875
4.239662,0.023438,-0.0625,0.992188
4.239988,0.039062,-0.054688,0.96875
4.240314,0.046875,-0.070312,0.992188
4.24064,0.03125,-0.09375,0.960938
4.240966,0.03125,-0.046875,0.976562
4.241292,0.078125,-0.039062,0.992188
4.241618,0.039062,-0.078125,1.0
4.241944,0.0625,-0.039062,0.96875
4.24227,0.046875,-0.078125,1.0
4.242595,0.007812,-0.085938,1.0
4.242921,0.078125,-0.0625,0.992188
4.243247,0.046875,-0.054688,1.0
4.243573,0.070312,-0.070312,0.96875
4.243899,0.054688,-0.078125,0.992188
4.244225,0.03125,-0.070312,0.953125
4.244551,0.046875,-0.125,0.992188
4.244877,0.0,-0.070312,0.976562
4.245203,0.0625,-0.054688,0.976562
4.245529,0.015625,-0.046875,0.960938
4.245855,0.054688,-0.078125,0.992188
4.246181,0.023438,-0.0625,0.984375
4.246507,0.039062,-0.109375,0.984375
4.246833,0.054688,-0.078125,0.96875
4.247158,0.015625,-0.085938,0.992188
4.247484,0.054688,-0.0625,1.023438
4.24781,0.054688,-0.085938,0.960938
4.248136,0.054688,-0.101562,0.992188
4.248462,0.03125,-0.070312,0.976562
4.248788,0.039062,-0.085938,1.0
4.249114,0.0625,-0.085938,1.0
4.24944,0.0,-0.023438,1.0
4.249766,0.046875,-0.039062,0.992188
4.250092,0.03125,-0.046875,1.007812
4.250418,0.023438,-0.078125,0.984375
4.250744,0.007812,-0.046875,1.0
4.25107,0.023438,-0.054688,0.953125
4.251396,0.03125,-0.046875,0.976562
4.251721,0.0,-0.054688,0.96875
4.252047,0.046875,-0.0625,0.992188
4.252373,0.007812,-0.101562,0.992188
4.252699,0.054688,-0.117188,1.007812
4.253025,0.039062,-0.101562,0.992188
4.253351,0.054688,-0.0625,1.0
4.253677,0.054688,-0.0625,1.0
4.254003,0.046875,-0.0625,0.960938
4.254329,0.03125,-0.054688,0.953125
4.254655,0.078125,-0.078125,1.023438
4.254981,0.078125,-0.046875,1.0
4.255307,0.007812,-0.03125,0.945312
4.255633,0.054688,-0.078125,1.0
4.255959,0.054688,-0.070312,1.007812
4.256284,0.054688,-0.054688,0.953125
4.25661,0.023438,-0.046875,0.945312
4.256936,0.0625,-0.054688,1.0
4.257262,0.0625,-0.046875,0.992188
4.257588,0.054688,-0.09375,1.0
4.257914,0.054688,-0.085938,0.984375
4.25824,0.054688,-0.085938,0.976562
4.258566,0.039062,-0.070312,1.007812
4.258892,0.0,-0.0625,0.984375
4.259218,0.023438,-0.0625,0.992188
4.259544,0.023438,-0.070312,0.96875
4.25987,0.039062,-0.0625,0.992188
4.260196,0.054688,-0.070312,0.992188
4.260521,0.046875,-0.109375,1.0
4.260847,0.046875,-0.0625,1.0
4.261173,0.007812,-0.070312,1.0
4.261499,0.046875,-0.078125,0.984375
4.261825,0.046875,-0.101562,0.945312
4.262151,0.078125,-0.101562,1.0
4.262477,0.03125,-0.070312,0.992188
4.262803,0.039062,-0.078125,0.976562
4.263129,0.078125,-0.085938,1.03125
4.263455,0.0,-0.054688,1.015625
4.263781,0.0625,-0.0625,0.992188
4.264107,0.023438,-0.03125,0.984375
4.264433,0.0625,-0.078125,0.96875
4.264759,0.046875,-0.070312,0.960938
4.265084,0.03125,-0.054688,1.0
4.26541,0.023438,-0.039062,0.984375
4.265736,0.085938,-0.0625,0.976562
4.266062,0.039062,-0.070312,0.960938
4.266388,0.039062,-0.070312,0.96875
4.266714,0.03125,-0.046875,0.96875
4.26704,0.046875,-0.070312,0.984375
4.267366,0.015625,-0.0625,1.0
4.267692,0.03125,-0.101562,1.0
4.268018,0.054688,-0.078125,0.96875
4.268344,0.015625,-0.078125,0.992188
4.26867,0.0,-0.039062,0.992188
4.268996,0.09375,-0.0625,1.0
4.269322,0.039062,-0.078125,1.0
4.269647,0.0625,-0.101562,1.0
4.269973,0.046875,-0.039062,0.992188
4.270299,0.015625,-0.085938,0.960938
4.270625,0.0625,-0.0625,1.0
4.270951,0.023438,-0.070312,0.992188
4.271277,0.0625,-0.078125,0.945312
4.271603,0.039062,-0.0625,0.976562
4.271929,0.03125,-0.039062,1.007812
4.272255,0.03125,-0.078125,0.945312
4.272581,0.046875,-0.054688,0.992188
4.272907,0.039062,-0.0625,1.039062
4.273233,0.054688,-0.070312,1.0
4.273559,0.046875,-0.007812,0.960938
4.273885,0.046875,-0.054688,0.96875
4.27421,0.007812,-0.0625,0.929688
4.274536,0.054688,-0.085938,0.921875
4.274862,0.046875,-0.070312,1.0
4.275188,0.039062,-0.070312,0.960938
4.275514,0.023438,-0.0625,1.0
4.27584,0.03125,-0.070312,0.992188
4.276166,0.054688,-0.070312,0.976562
4.276492,0.054688,-0.078125,1.0
4.276818,0.078125,-0.09375,0.992188
4.277144,0.03125,-0.046875,0.960938
4.27747,0.046875,-0.070312,1.0
4.277796,0.039062,-0.070312,0.960938
4.278122,0.023438,-0.070312,0.984375
4.278447,0.046875,-0.046875,1.0
4.278773,0.023438,-0.085938,1.0
4.279099,0.023438,-0.0625,0.960938
4.279425,0.046875,-0.070312,1.0
4.279751,0.039062,-0.085938,1.007812
4.280077,0.039062,-0.070312,1.007812
4.280403,0.03125,-0.0625,0.960938
4.280729,0.023438,-0.070312,0.96875
4.281055,0.023438,-0.054688,0.9375
4.281381,0.039062,-0.078125,0.984375
4.281707,0.039062,-0.085938,0.992188
4.282033,0.0625,-0.078125,0.953125
4.282359,0.039062,-0.078125,0.984375
4.282685,0.054688,-0.078125,1.0
4.28301,0.039062,-0.09375,1.0
4.283336,0.054688,-0.070312,0.984375
4.283662,0.015625,-0.039062,0.953125
4.283988,0.101562,-0.101562,0.984375
4.284314,0.0625,-0.085938,1.0
4.28464,0.0,-0.039062,0.984375
4.284966,0.054688,-0.0625,0.992188
4.285292,0.007812,-0.054688,0.960938
4.285618,0.054688,-0.0625,0.96875
4.285944,0.039062,-0.0625,0.96875
4.28627,0.039062,-0.054688,0.976562
4.286596,0.046875,-0.054688,0.976562
4.286922,0.023438,-0.070312,1.0
4.287248,0.007812,-0.0625,1.023438
4.287573,0.039062,-0.0625,0.992188
4.287899,0.023438,-0.039062,0.960938
4.288225,0.023438,-0.078125,0.984375
4.288551,0.078125,-0.085938,0.992188
4.288877,0.054688,-0.117188,1.015625
4.289203,0.023438,-0.054688,0.992188
4.289529,0.054688,-0.09375,0.992188
4.289855,0.039062,-0.078125,0.976562
4.290181,0.039062,-0.09375,0.945312
4.290507,0.023438,-0.046875,1.015625
4.290833,0.039062,-0.085938,0.953125
4.291159,0.046875,-0.054688,0.96875
4.291485,0.039062,-0.085938,0.992188
4.291811,0.054688,-0.085938,1.0
4.292136,0.039062,-0.03125,0.984375
4.292462,0.039062,-0.0625,1.0
4.292788,0.015625,-0.046875,1.0
4.293114,0.0625,-0.101562,1.0
4.29344,0.023438,-0.085938,0.992188
4.293766,0.0625,-0.070312,1.0
4.294092,0.023438,-0.070312,0.921875
4.294418,0.03125,-0.039062,0.984375
4.294744,0.054688,-0.085938,0.992188
4.29507,0.085938,-0.070312,0.96875
4.295396,0.046875,-0.0625,1.0
4.295722,0.054688,-0.101562,1.0
4.296048,0.023438,-0.0625,0.992188
4.296373,0.0625,-0.0625,0.992188
4.296699,0.0625,-0.0625,0.976562
4.297025,0.03125,-0.085938,0.960938
4.297351,0.039062,-0.078125,0.984375
4.297677,0.039062,-0.101562,0.976562
4.298003,0.039062,-0.085938,0.992188
4.298329,0.007812,-0.085938,1.0
4.298655,0.007812,-0.0625,1.0
4.298981,0.039062,-0.0625,0.984375
4.299307,0.0625,-0.078125,0.976562
4.299633,0.039062,-0.09375,0.96875
4.299959,0.039062,-0.085938,0.976562
4.300285,0.039062,-0.09375,1.0
4.300611,0.078125,-0.070312,0.984375
4.300936,0.054688,-0.070312,1.0
4.301262,0.023438,-0.078125,0.96875
4.301588,0.046875,-0.101562,0.992188
4.301914,0.039062,-0.046875,0.960938
4.30224,0.039062,-0.0625,0.976562
4.302566,0.046875,-0.109375,1.0
4.302892,0.046875,-0.0625,0.992188
4.303218,0.070312,-0.078125,0.976562
4.303544,0.007812,-0.085938,0.992188
4.30387,0.015625,-0.0625,0.984375
4.304196,0.015625,-0.039062,1.0
4.304522,0.03125,-0.078125,0.960938
4.304848,0.039062,-0.03125,0.976562
4.305174,0.046875,-0.085938,1.0
4.305499,0.015625,-0.0625,0.960938
4.305825,0.023438,-0.085938,0.976562
4.306151,0.070312,-0.078125,0.992188
4.306477,0.039062,-0.054688,0.976562
4.306803,0.023438,-0.09375,0.960938
4.307129,0.023438,-0.09375,1.0
4.307455,0.03125,-0.085938,0.984375
4.307781,0.054688,-0.070312,0.960938
4.308107,0.070312,-0.070312,0.945312
4.308433,0.046875,-0.085938,0.984375
4.308759,0.085938,-0.078125,0.976562
4.309085,0.0,-0.070312,0.960938
4.309411,0.023438,-0.078125,0.96875
4.309737,0.039062,-0.0625,1.0
4.310062,0.054688,-0.0625,0.945312
4.310388,0.023438,-0.0625,0.992188
4.310714,0.070312,-0.09375,0.976562
4.31104,0.023438,-0.101562,1.0
4.311366,0.039062,-0.046875,0.945312
4.311692,0.0625,-0.085938,1.015625
4.312018,0.039062,-0.054688,1.007812
4.312344,0.054688,-0.109375,1.007812
4.31267,0.0625,-0.0625,0.945312
4.312996,0.054688,-0.0625,0.96875
4.313322,0.0625,-0.0625,1.0
4.313648,0.070312,-0.078125,0.992188
4.313974,0.023438,-0.070312,1.015625
4.314299,0.054688,-0.117188,1.023438
4.314625,0.054688,-0.054688,0.96875
4.314951,0.03125,-0.039062,0.9375
4.315277,0.039062,-0.070312,1.0
4.315603,0.054688,-0.0625,1.0
4.315929,0.054688,-0.046875,0.976562
4.316255,0.0,-0.09375,0.984375
4.316581,0.023438,-0.109375,1.0
4.316907,0.039062,-0.078125,0.984375
4.317233,0.078125,-0.039062,0.976562
4.317559,0.039062,-0.070312,0.953125
4.317885,0.070312,-0.070312,1.0
4.318211,0.023438,-0.070312,0.953125
4.318537,0.0625,-0.039062,0.960938
4.318862,0.054688,-0.070312,0.96875
4.319188,0.039062,-0.0625,0.992188
4.319514,0.023438,-0.046875,0.953125
4.31984,0.039062,-0.101562,0.96875
4.320166,0.070312,-0.054688,0.9375
4.320492,0.0,-0.023438,0.984375
4.320818,0.0625,-0.054688,1.0
4.321144,0.046875,-0.0625,0.976562
4.32147,0.054688,-0.039062,0.976562
4.321796,0.039062,-0.0625,1.007812
4.322122,0.0,-0.085938,1.007812
4.322448,0.046875,-0.039062,1.0
4.322774,0.039062,-0.0625,0.992188
4.3231,0.070312,-0.09375,0.96875
4.323425,0.046875,-0.085938,1.0
4.323751,0.046875,-0.0625,1.023438
4.324077,0.070312,-0.101562,1.0
4.324403,0.0625,-0.054688,0.976562
4.324729,0.09375,-0.070312,0.929688
4.325055,0.023438,-0.09375,0.960938
4.325381,0.085938,-0.101562,0.945312
4.325707,0.046875,-0.0625,0.929688
4.326033,0.054688,-0.101562,0.984375
4.326359,0.046875,-0.085938,0.929688
4.326685,0.03125,-0.039062,0.914062
4.327011,0.046875,-0.070312,0.976562
4.327337,0.0625,-0.0625,0.976562
4.327663,0.0,-0.0625,1.0
4.327988,0.007812,-0.007812,1.0
4.328314,0.046875,-0.054688,0.984375
4.32864,0.0625,-0.054688,0.992188
4.328966,0.039062,-0.046875,0.976562
4.329292,0.03125,-0.070312,0.953125
4.329618,0.03125,-0.101562,1.015625
4.329944,0.101562,-0.03125,1.0
4.33027,0.054688,-0.085938,1.007812
4.330596,0.007812,-0.078125,0.992188
4.330922,0.078125,-0.046875,0.960938
4.331248,0.015625,-0.078125,0.9375
4.331574,0.0625,-0.078125,0.992188
4.3319,0.03125,-0.054688,1.007812
4.332225,0.007812,-0.039062,0.976562
4.332551,0.03125,-0.117188,1.03125
4.332877,0.054688,-0.085938,0.929688
4.333203,0.03125,-0.09375,0.945312
4.333529,0.054688,-0.0625,0.96875
4.333855,0.0625,-0.085938,0.992188
4.334181,0.054688,-0.085938,1.0
4.334507,0.039062,-0.085938,1.0
4.334833,0.046875,-0.054688,0.96875
4.335159,0.0625,-0.078125,1.0
4.335485,0.03125,-0.101562,0.9375
4.335811,0.03125,-0.0625,0.992188
4.336137,0.015625,-0.085938,0.992188
4.336463,0.039062,-0.039062,0.945312
4.336788,0.039062,-0.085938,1.007812
4.337114,0.007812,-0.109375,0.96875
4.33744,0.046875,-0.078125,0.992188
4.337766,0.054688,-0.046875,1.0
4.338092,0.023438,-0.09375,1.0
4.338418,0.015625,-0.132812,1.015625
4.338744,0.054688,-0.054688,1.015625
4.33907,0.054688,-0.078125,0.96875
4.339396,0.023438,-0.0625,0.984375
4.339722,0.03125,-0.085938,0.96875
4.340048,0.039062,-0.0625,1.0
4.340374,0.039062,-0.0625,0.976562
4.3407,0.03125,-0.070312,1.0
4.341026,0.0625,-0.054688,0.984375
4.341351,0.0625,-0.09375,0.976562
4.341677,0.023438,-0.070312,1.0
4.342003,0.023438,-0.078125,1.023438
4.342329,0.023438,-0.046875,0.992188
4.342655,0.078125,-0.085938,0.976562
4.342981,0.054688,-0.0625,1.0
4.343307,0.054688,-0.0625,1.0
4.343633,0.03125,-0.070312,0.976562
4.343959,0.0,-0.054688,0.960938
4.344285,0.054688,-0.101562,0.976562
4.344611,0.046875,-0.039062,0.960938
4.344937,0.054688,-0.054688,0.992188
4.345263,0.015625,-0.085938,0.992188
4.345589,0.0625,-0.101562,0.992188
4.345914,0.007812,-0.078125,0.96875
4.34624,0.007812,-0.101562,1.0
4.346566,0.023438,-0.070312,0.945312
4.346892,0.046875,-0.070312,0.992188
4.347218,0.070312,-0.0625,0.992188
4.347544,0.054688,-0.070312,1.0
4.34787,0.007812,-0.054688,0.960938
4.348196,0.023438,-0.039062,0.96875
4.348522,0.023438,-0.101562,1.023438
4.348848,0.0,-0.070312,0.984375
4.349174,0.054688,-0.039062,1.007812
4.3495,0.0,-0.109375,0.992188
4.349826,0.046875,-0.0625,0.992188
4.350151,0.046875,-0.078125,1.0
4.350477,0.015625,-0.09375,0.984375
4.350803,0.046875,-0.070312,0.945312
4.351129,0.078125,-0.054688,0.960938
4.351455,0.0625,-0.109375,0.976562
4.351781,0.046875,-0.046875,0.96875
4.352107,0.046875,-0.109375,1.0
4.352433,0.023438,-0.09375,1.0
4.352759,0.078125,-0.070312,0.960938
4.353085,0.0625,-0.070312,0.960938
4.353411,0.03125,-0.070312,0.96875
4.353737,0.023438,-0.039062,0.976562
4.354063,0.046875,-0.109375,0.992188
4.354389,0.054688,-0.101562,1.015625
4.354714,0.03125,-0.070312,0.96875
4.35504,0.054688,-0.070312,0.96875
4.355366,0.070312,-0.078125,1.0
4.355692,0.023438,-0.070312,0.953125
4.356018,0.023438,-0.0625,1.0
4.356344,0.039062,-0.101562,0.992188
4.35667,0.039062,-0.085938,1.0
4.356996,0.039062,-0.070312,1.0
4.357322,0.039062,-0.0625,1.023438
4.357648,0.0625,-0.054688,0.992188
4.357974,0.046875,-0.039062,1.007812
